STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,TMAX,TMIN
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,6/16/2018,0,0,86,59
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,6/17/2018,0,,88,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,6/18/2018,,,87,60
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,6/19/2018,,,88,61
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,6/20/2018,,0,89,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,6/21/2018,0,,84,65
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,6/22/2018,0.75,0,77,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,6/23/2018,0.18,0,80,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,6/24/2018,0.06,0,82,64
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,6/25/2018,,0,83,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,6/26/2018,,,84,62
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,6/27/2018,,,85,61
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,6/28/2018,,0,80,60
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,6/29/2018,0.42,0,75,61
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,6/30/2018,0,0,87,64
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/1/2018,0,0,88,65
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/2/2018,0,0,82,66
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/3/2018,0,0,85,66
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/4/2018,0,0,88,66
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/5/2018,0,0,88,67
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/6/2018,0,0,90,64
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/7/2018,,0,83,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/8/2018,0.25,0,74,62
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/9/2018,0,0,83,60
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/10/2018,0,0,82,60
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/11/2018,0.02,0,84,62
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/12/2018,0,0,86,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/13/2018,,0,86,64
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/14/2018,,0,85,65
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/15/2018,,0,84,65
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/16/2018,,0,85,66
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/17/2018,,0,81,66
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/18/2018,,0,84,64
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/19/2018,0,0,84,61
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/20/2018,0,0,83,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/21/2018,,0,82,61
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/22/2018,,0,82,60
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/23/2018,,0,73,59
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/24/2018,,0,80,59
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/25/2018,,0,76,61
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/26/2018,,0,81,58
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/27/2018,0,0,82,59
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/28/2018,0,0,81,59
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/29/2018,0,0,81,58
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/30/2018,0,0,83,61
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,7/31/2018,0,0,83,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/1/2018,1.21,0,77,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/2/2018,1.33,0,66,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/3/2018,0.75,0,70,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/4/2018,0.05,0,79,62
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/5/2018,0,0,80,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/6/2018,0,0,85,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/7/2018,0.49,0,83,64
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/8/2018,0.02,0,83,64
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/9/2018,0.6,0,84,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/10/2018,0.1,0,83,61
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/11/2018,0.04,0,81,62
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/12/2018,0,0,80,61
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/13/2018,0,0,82,59
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/14/2018,0,0,81,58
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/15/2018,0,0,81,59
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/16/2018,0,0,79,61
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/17/2018,0,0,85,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/18/2018,0.04,0,83,66
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/19/2018,0.4,0,75,65
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/20/2018,0.01,0,78,65
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/21/2018,0.12,0,82,67
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/22/2018,0.01,0,78,64
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/23/2018,0,0,75,55
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/24/2018,0,0,79,53
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/25/2018,0,0,77,54
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/26/2018,0,0,79,57
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/27/2018,0,0,83,61
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/28/2018,0,0,84,62
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/29/2018,0,0,85,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/30/2018,0,0,83,64
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,8/31/2018,0.95,0,84,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/1/2018,0.05,0,82,62
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/2/2018,0.01,0,85,62
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/3/2018,0.8,0,84,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/4/2018,0.05,0,85,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/5/2018,0.22,0,83,64
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/6/2018,0.01,0,82,64
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/7/2018,0.01,0,82,62
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/8/2018,0,0,85,62
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/9/2018,0,0,82,64
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/10/2018,0.45,0,83,64
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/11/2018,0.43,0,73,65
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/12/2018,0.03,0,81,65
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/13/2018,0.05,0,84,64
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/14/2018,0,0,83,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/15/2018,0,0,83,64
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/16/2018,0.08,0,82,64
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/17/2018,0.75,0,70,65
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/18/2018,0.22,0,72,64
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/19/2018,0,0,79,59
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/20/2018,0,0,81,59
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/21/2018,0,0,83,61
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/22/2018,0,0,81,59
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/23/2018,0,0,82,59
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/24/2018,0,0,80,60
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/25/2018,0.02,0,73,62
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/26/2018,0.03,0,75,63
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/27/2018,0.45,0,70,62
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/28/2018,0.6,0,71,62
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/29/2018,0,0,73,59
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,9/30/2018,0,0,78,59
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/1/2018,0,0,82,61
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/2/2018,0,0,80,60
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/3/2018,0,0,76,59
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/4/2018,0,0,80,60
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/5/2018,0,0,82,59
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/6/2018,0,0,82,60
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/7/2018,0,0,84,62
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/8/2018,0,0,83,60
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/9/2018,0,0,78,62
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/10/2018,0.02,0,74,61
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/11/2018,0.8,0,75,62
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/12/2018,0.35,0,68,43
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/13/2018,0,0,67,42
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/14/2018,0.05,0,66,47
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/15/2018,0.03,0,67,50
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/16/2018,0,0,75,57
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/17/2018,0.44,0,67,56
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/18/2018,0,0,66,40
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/19/2018,0,0,67,40
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/20/2018,0.08,0,64,42
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/21/2018,0.12,0,61,32
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/22/2018,0,0,59,31
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/23/2018,0,0,61,32
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/24/2018,0,0,62,34
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/25/2018,0,0,66,36
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/26/2018,1.51,0,56,40
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/27/2018,0.3,0,51,43
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/28/2018,0.04,0,48,37
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/29/2018,0,0,63,37
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/30/2018,0,0,62,32
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,10/31/2018,0,0,66,34
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/1/2018,0,0,69,44
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/2/2018,0.38,0,66,53
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/3/2018,0.06,0,58,33
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/4/2018,0,0,58,33
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/5/2018,0.66,0,61,35
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/6/2018,0.72,0,69,49
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/7/2018,0.12,0,65,39
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/8/2018,0,0,66,42
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/9/2018,0.1,0,56,47
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/10/2018,0.55,0,53,30
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/11/2018,0,0,48,26
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/12/2018,0.02,0,55,26
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/13/2018,2.21,0,46,38
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/14/2018,0.03,0,49,40
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/15/2018,0.98,0,46,38
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/16/2018,0.18,0,47,25
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/17/2018,0,0,52,25
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/18/2018,0,0,59,28
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/19/2018,0,0,60,30
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/20/2018,0.12,0,62,35
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/21/2018,0,0,50,25
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/22/2018,0,0,54,27
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/23/2018,0,0,61,30
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/24/2018,0.8,0,47,31
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/25/2018,0.06,0,54,33
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/26/2018,0.05,0,59,35
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/27/2018,0,0,46,25
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/28/2018,0,0,37,18
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/29/2018,0,0,39,19
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,11/30/2018,0.18,0,41,25
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/1/2018,0.98,0,49,40
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/2/2018,1.17,0,54,47
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/3/2018,0,0,67,34
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/4/2018,0,0,59,32
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/5/2018,0,0,42,27
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/6/2018,0,0,36,18
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/7/2018,0,0,40,18
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/8/2018,0,0,42,31
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/9/2018,,2.5,38,32
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/10/2018,,0.5,39,32
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/11/2018,0,0,42,26
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/12/2018,0,0,49,23
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/13/2018,0,0,44,25
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/14/2018,0.05,0,52,35
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/15/2018,0.55,0,50,43
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/16/2018,0.15,0,56,38
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/17/2018,0,0,49,36
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/18/2018,0,0,57,29
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/19/2018,0,0,57,29
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/20/2018,0,0,52,31
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/21/2018,,0,48,40
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/22/2018,2.05,0,43,31
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/23/2018,0,0,44,24
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/24/2018,0.12,0,38,24
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/25/2018,0,0,46,25
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/26/2018,0,0,44,27
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/27/2018,0,0,52,30
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/28/2018,2.28,0,51,38
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/29/2018,0.66,0,55,40
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/30/2018,0.02,0,56,41
USC00316341,"CHEROKEE; NC US",35.48997,-83.31361,598.9,12/31/2018,0.02,0,50,41
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/1/2018,0.02,0.3,24,-6
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/2/2018,0,0,7,-5
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/3/2018,0,0,25,4
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/4/2018,0.05,2,16,-4
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/5/2018,0.05,0.5,-3,-8
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/6/2018,0,0,7,-4
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/7/2018,0,0,21,-2
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/8/2018,0,0,33,21
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/9/2018,0.1,0,35,22
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/10/2018,0.05,0,44,33
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/11/2018,0.1,0,43,36
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/12/2018,2.25,0,47,42
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/13/2018,1.2,0,43,4
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/14/2018,0,0,15,3
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/15/2018,0.01,0,20,6
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/16/2018,0,0,24,14
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/17/2018,0.15,1,25,4
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/18/2018,0,0,11,-6
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/19/2018,0,0,33,11
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/20/2018,0,0,39,24
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/21/2018,0,0,36,26
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/22/2018,0,0,43,34
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/23/2018,0.02,0,43,28
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/24/2018,0,0,33,15
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/25/2018,0,0,32,12
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/26/2018,0,0,30,14
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/27/2018,0,0,35,25
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/28/2018,0.2,0,36,32
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/29/2018,0.5,0,38,27
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/30/2018,0.65,7,28,5
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,1/31/2018,0,0,23,4
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/1/2018,0,0,39,23
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/2/2018,0.52,2,33,8
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/3/2018,0,0,18,1
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/4/2018,0.18,1,30,12
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/5/2018,0.72,1,31,11
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/6/2018,0,0,34,8
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/7/2018,0.5,0,39,29
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/8/2018,0.63,0,40,16
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/9/2018,0,0,33,21
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/10/2018,0.1,0,42,29
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/11/2018,3.15,0,45,41
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/12/2018,0.77,0,46,42
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/13/2018,0.1,0,44,40
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/14/2018,0,0,45,38
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/15/2018,0.4,0,48,42
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/16/2018,0,0,60,44
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/17/2018,,0,47,29
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/18/2018,0.44,0,43,21
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/19/2018,0.01,0,51,25
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/20/2018,0,0,45,42
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/21/2018,0.07,0,53,43
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/22/2018,0,0,53,46
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/23/2018,0,0,59,44
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/24/2018,0,0,59,44
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/25/2018,0.55,0,49,43
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/26/2018,0.45,0,46,36
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/27/2018,0.1,0,39,24
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,2/28/2018,0.01,0,49,27
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/1/2018,2.2,0,44,31
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/2/2018,1.22,0,43,18
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/3/2018,0,0,24,15
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/4/2018,0,0,31,17
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/5/2018,0,0,48,26
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/6/2018,0.45,0,42,32
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/7/2018,0.25,4,43,13
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/8/2018,0,0,15,9
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/9/2018,0.13,1,13,6
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/10/2018,0,0,28,6
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/11/2018,0.3,0,34,26
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/12/2018,0.45,2,35,24
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/13/2018,0.81,4,35,9
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/14/2018,0.1,0.5,19,6
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/15/2018,0.75,3.5,19,5
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/16/2018,0,0,36,17
USC00406328,"MOUNT LECONTE; TN US",35.655,-83.4411,1979.1,3/17/2018,0.01,0,44,27
